id,source,type,state,priority,gravity,class,object,latitude,longitude,location,broker_id,implicated,address,zone_id,orient,incident_time,incident_day,incident_weekday,incident_hour,implicated_type,injured_count,dead_count
63655,Cámaras,,Cerrado,3,,Varado,,4.667898178100586,-74.05152130126953,Chapinero,,1.0,Ac. 85 #11-1,Zona 1,Norte - sur,2022-05-15 07:40:00,15,6,7,Camión,0.0,0.0
63656,Gogev,Choque,Cerrado,1,Con lesionado,Siniestro,,4.777798175811768,-74.04183197021484,Usaquen,Autopista norte SN,2.0,Autopista Nte. #198-46,Zona 1,Sur - Norte,2022-05-15 07:43:00,15,6,7,Automóvil,0.0,0.0
63656,Gogev,Choque,Cerrado,1,Con lesionado,Siniestro,,4.777798175811768,-74.04183197021484,Usaquen,Autopista norte SN,2.0,Autopista Nte. #198-46,Zona 1,Sur - Norte,2022-05-15 07:43:00,15,6,7,Motocicleta,1.0,0.0
63657,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.747550964355469,-74.10089874267578,Suba,,2.0,Cl. 142b #111-4,Zona 1,Occidente - Oriente,2022-05-15 07:50:00,15,6,7,Automóvil,0.0,0.0
63657,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.747550964355469,-74.10089874267578,Suba,,2.0,Cl. 142b #111-4,Zona 1,Occidente - Oriente,2022-05-15 07:50:00,15,6,7,Automóvil,0.0,0.0
63658,NUSE,Choque contra objeto fijo,Cerrado,1,Simple,Siniestro,Separador,4.59869909286499,-74.0845718383789,Los Martires,,1.0,Cl. 7 #15-2,Zona 2,Sin orientación,2022-05-15 07:52:00,15,6,7,Automóvil,0.0,0.0
63659,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.595202922821045,-74.1473617553711,Kennedy,Autopista sur NS,2.0,Autopista Sur #60-49,Zona 2,Oriente - Occidente,2022-05-15 07:53:00,15,6,7,Automóvil,0.0,0.0
63659,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.595202922821045,-74.1473617553711,Kennedy,Autopista sur NS,2.0,Autopista Sur #60-49,Zona 2,Oriente - Occidente,2022-05-15 07:53:00,15,6,7,Automóvil,0.0,0.0
63660,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.618696212768555,-74.18632507324219,Bosa,,2.0,Cra. 86 #59 Sur-99,Zona 2,Oriente - Occidente,2022-05-15 08:06:00,15,6,8,Automóvil,0.0,0.0
63660,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.618696212768555,-74.18632507324219,Bosa,,2.0,Cra. 86 #59 Sur-99,Zona 2,Oriente - Occidente,2022-05-15 08:06:00,15,6,8,Motocicleta,0.0,0.0
63661,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.66633415222168,-74.01365661621094,Usaquen,,2.0,Cl. 102b #16 Este-23,Zona 1,Sin orientación,2022-05-15 08:08:00,15,6,8,Motocicleta,0.0,0.0
63661,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.66633415222168,-74.01365661621094,Usaquen,,2.0,Cl. 102b #16 Este-23,Zona 1,Sin orientación,2022-05-15 08:08:00,15,6,8,Bicicleta,0.0,0.0
63662,NUSE,Choque,Cerrado,1,Con lesionado,Siniestro,,4.630840301513672,-74.20370483398438,Bosa,,2.0,Cra 95A #73 Sur-3,Zona 2,Sur - Norte,2022-05-15 08:19:00,15,6,8,Automóvil,0.0,0.0
63662,NUSE,Choque,Cerrado,1,Con lesionado,Siniestro,,4.630840301513672,-74.20370483398438,Bosa,,2.0,Cra 95A #73 Sur-3,Zona 2,Sur - Norte,2022-05-15 08:19:00,15,6,8,Peatón,2.0,0.0
63663,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.69085168838501,-74.0926742553711,Engativa,Av Boyacá NS,2.0,Av. Boyacá #75-3,Zona 1,Norte - sur,2022-05-15 08:40:00,15,6,8,Automóvil,0.0,0.0
63663,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.69085168838501,-74.0926742553711,Engativa,Av Boyacá NS,2.0,Av. Boyacá #75-3,Zona 1,Norte - sur,2022-05-15 08:40:00,15,6,8,Taxi,0.0,0.0
63664,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.572155952453613,-74.09808349609375,Rafael Uribe Uribe,,2.0,Cra. 10 #26 Sur-97,Zona 2,Norte - sur,2022-05-15 08:41:00,15,6,8,Automóvil,0.0,0.0
63664,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.572155952453613,-74.09808349609375,Rafael Uribe Uribe,,2.0,Cra. 10 #26 Sur-97,Zona 2,Norte - sur,2022-05-15 08:41:00,15,6,8,Motocicleta,0.0,0.0
63665,NUSE,Choque,Cerrado,1,Con lesionado,Siniestro,,4.679454803466797,-74.10047912597656,Engativa,Av Boyacá SN,2.0,Av. Boyacá #65-5,Zona 1,Sur - Norte,2022-05-15 08:43:00,15,6,8,Automóvil,0.0,0.0
63665,NUSE,Choque,Cerrado,1,Con lesionado,Siniestro,,4.679454803466797,-74.10047912597656,Engativa,Av Boyacá SN,2.0,Av. Boyacá #65-5,Zona 1,Sur - Norte,2022-05-15 08:43:00,15,6,8,Bus,1.0,0.0
63666,NUSE,Choque,Cerrado,1,Con lesionado,Siniestro,,4.762457847595215,-74.0682144165039,Suba,,2.0,Cl. 170 #76-60,Zona 1,Sin orientación,2022-05-15 08:48:00,15,6,8,Automóvil,0.0,0.0
63666,NUSE,Choque,Cerrado,1,Con lesionado,Siniestro,,4.762457847595215,-74.0682144165039,Suba,,2.0,Cl. 170 #76-60,Zona 1,Sin orientación,2022-05-15 08:48:00,15,6,8,Motocicleta,1.0,0.0
63667,NUSE,Choque,Cerrado,1,Con lesionado,Siniestro,,4.526815891265869,-74.08708190917969,San Cristobal,,2.0,Ak. 15 Este #61a Sur-46,Zona 2,Norte - sur,2022-05-15 08:49:00,15,6,8,Bus,0.0,0.0
63667,NUSE,Choque,Cerrado,1,Con lesionado,Siniestro,,4.526815891265869,-74.08708190917969,San Cristobal,,2.0,Ak. 15 Este #61a Sur-46,Zona 2,Norte - sur,2022-05-15 08:49:00,15,6,8,Bicicleta,1.0,0.0
63668,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.604503631591797,-74.09539031982422,Los Martires,,2.0,Cra. 27 #5c-51,Zona 2,Norte - sur,2022-05-15 08:50:00,15,6,8,Taxi,0.0,0.0
63668,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.604503631591797,-74.09539031982422,Los Martires,,2.0,Cra. 27 #5c-51,Zona 2,Norte - sur,2022-05-15 08:50:00,15,6,8,Vehiculo de servicio especial,0.0,0.0
63669,NUSE,Choque,Cerrado,1,Con lesionado,Siniestro,,4.661438465118408,-74.1157455444336,Fontibon,,2.0,Av. Boyacá #23d-74,Zona 2,Sin orientación,2022-05-15 09:05:00,15,6,9,Automóvil,0.0,0.0
63669,NUSE,Choque,Cerrado,1,Con lesionado,Siniestro,,4.661438465118408,-74.1157455444336,Fontibon,,2.0,Av. Boyacá #23d-74,Zona 2,Sin orientación,2022-05-15 09:05:00,15,6,9,Motocicleta,1.0,0.0
63670,NUSE,Choque,Cerrado,1,Con lesionado,Siniestro,,4.513833045959473,-74.11566925048828,Usme,,2.0,Cl. 75A Sur #0 Este-15,Zona 2,Oriente - Occidente,2022-05-15 09:07:00,15,6,9,Automóvil,0.0,0.0
63670,NUSE,Choque,Cerrado,1,Con lesionado,Siniestro,,4.513833045959473,-74.11566925048828,Usme,,2.0,Cl. 75A Sur #0 Este-15,Zona 2,Oriente - Occidente,2022-05-15 09:07:00,15,6,9,Motocicleta,1.0,0.0
63671,NUSE,Caída de ocupante,Cerrado,2,Con lesionado,Transporte masivo,,4.603055000305176,-74.12114715576172,Puente Aranda,Av 1ra de Mayo EW,1.0,Ak. 50 #22 Sur-81,Zona 2,Sin orientación,2022-05-15 09:08:00,15,6,9,Bus,1.0,0.0
63672,NUSE,Choque contra objeto fijo,Cerrado,1,Con lesionado,Siniestro,Separador,4.581827163696289,-74.08271789550781,San Cristobal,,1.0,Tv. 5a #4 Sur-92,Zona 2,Oriente - Occidente,2022-05-15 09:09:00,15,6,9,Automóvil,1.0,0.0
63673,Cámaras,Choque,Cerrado,3,Simple,Siniestro,,4.580506324768066,-74.14226531982422,Tunjuelito,Av Boyacá SN,2.0,Ave. Cl. 56a Sur #3158,Zona 2,Sur - Norte,2022-05-15 09:10:00,15,6,9,Automóvil,0.0,0.0
63673,Cámaras,Choque,Cerrado,3,Simple,Siniestro,,4.580506324768066,-74.14226531982422,Tunjuelito,Av Boyacá SN,2.0,Ave. Cl. 56a Sur #3158,Zona 2,Sur - Norte,2022-05-15 09:10:00,15,6,9,Taxi,0.0,0.0
63674,Waze,Choque,Cerrado,3,Simple,Siniestro,,4.807321548461914,-74.03680419921875,Usaquen,,2.0,Bogotá - Tunja #232-19,Zona 1,Sur - Norte,2022-05-15 09:11:00,15,6,9,Tracto camión,0.0,0.0
63674,Waze,Choque,Cerrado,3,Simple,Siniestro,,4.807321548461914,-74.03680419921875,Usaquen,,2.0,Bogotá - Tunja #232-19,Zona 1,Sur - Norte,2022-05-15 09:11:00,15,6,9,Automóvil,0.0,0.0
63675,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.757629871368408,-74.04517364501953,Usaquen,Autopista norte SN,2.0,Bogotá - Tunja #175-85,Zona 1,Sur - Norte,2022-05-15 09:17:00,15,6,9,Camión,0.0,0.0
63675,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.757629871368408,-74.04517364501953,Usaquen,Autopista norte SN,2.0,Bogotá - Tunja #175-85,Zona 1,Sur - Norte,2022-05-15 09:17:00,15,6,9,Bus,0.0,0.0
63676,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.64923620223999,-74.12664031982422,Fontibon,Av Centenario (Calle 13) EW,2.0,Av. Boyacá #16-99,Zona 2,Occidente - Oriente,2022-05-15 09:18:00,15,6,9,Bus,0.0,0.0
63676,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.64923620223999,-74.12664031982422,Fontibon,Av Centenario (Calle 13) EW,2.0,Av. Boyacá #16-99,Zona 2,Occidente - Oriente,2022-05-15 09:18:00,15,6,9,Motocicleta,0.0,0.0
63677,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.597247123718262,-74.1793212890625,Bosa,,2.0,Cl. 63 Sur #77g-13,Zona 2,Occidente - Oriente,2022-05-15 09:26:00,15,6,9,Taxi,0.0,0.0
63677,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.597247123718262,-74.1793212890625,Bosa,,2.0,Cl. 63 Sur #77g-13,Zona 2,Occidente - Oriente,2022-05-15 09:26:00,15,6,9,Automóvil,0.0,0.0
63678,NUSE,Choque,Cerrado,1,Con lesionado,Siniestro,,4.579835414886475,-74.1084976196289,Rafael Uribe Uribe,,2.0,Cl. 28 Sur #17-5,Zona 2,Oriente - Occidente,2022-05-15 09:30:00,15,6,9,Automóvil,0.0,0.0
63678,NUSE,Choque,Cerrado,1,Con lesionado,Siniestro,,4.579835414886475,-74.1084976196289,Rafael Uribe Uribe,,2.0,Cl. 28 Sur #17-5,Zona 2,Oriente - Occidente,2022-05-15 09:30:00,15,6,9,Motocicleta,1.0,0.0
63679,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.66963005065918,-74.06632232666016,Barrios Unidos,,2.0,Cl. 78 #27b-59,Zona 1,Sur - Norte,2022-05-15 09:56:00,15,6,9,Automóvil,0.0,0.0
63679,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.66963005065918,-74.06632232666016,Barrios Unidos,,2.0,Cl. 78 #27b-59,Zona 1,Sur - Norte,2022-05-15 09:56:00,15,6,9,Bus,0.0,0.0
63680,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.577205181121826,-74.11326599121094,Rafael Uribe Uribe,Av Caracas NS,2.0,Av. Caracas #31d Sur-58,Zona 2,Norte - sur,2022-05-15 09:57:00,15,6,9,Motocicleta,0.0,0.0
63680,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.577205181121826,-74.11326599121094,Rafael Uribe Uribe,Av Caracas NS,2.0,Av. Caracas #31d Sur-58,Zona 2,Norte - sur,2022-05-15 09:57:00,15,6,9,Motocicleta,0.0,0.0
63681,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.65362548828125,-74.10334014892578,Engativa,Av Carrera 68 SN,2.0,Cra 68 #26-27,Zona 1,Sur - Norte,2022-05-15 09:58:00,15,6,9,Automóvil,0.0,0.0
63681,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.65362548828125,-74.10334014892578,Engativa,Av Carrera 68 SN,2.0,Cra 68 #26-27,Zona 1,Sur - Norte,2022-05-15 09:58:00,15,6,9,Automóvil,0.0,0.0
63682,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.735379695892334,-74.08536529541016,Suba,,2.0,Cra. 91 #137-2,Zona 1,Sur - Norte,2022-05-15 10:14:00,15,6,10,Automóvil,0.0,0.0
63682,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.735379695892334,-74.08536529541016,Suba,,2.0,Cra. 91 #137-2,Zona 1,Sur - Norte,2022-05-15 10:14:00,15,6,10,Motocicleta,0.0,0.0
63683,Waze,Choque,Cerrado,2,Simple,Siniestro,,4.787565231323242,-74.04070281982422,Suba,,2.0,Autopista Nte. #209-51,Zona 1,Norte - sur,2022-05-15 10:28:00,15,6,10,Automóvil,0.0,0.0
63683,Waze,Choque,Cerrado,2,Simple,Siniestro,,4.787565231323242,-74.04070281982422,Suba,,2.0,Autopista Nte. #209-51,Zona 1,Norte - sur,2022-05-15 10:28:00,15,6,10,Automóvil,0.0,0.0
63684,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.719406127929688,-74.1196060180664,Engativa,Av Calle 80 WE,2.0,Cl. 80 #112a-18,Zona 1,Occidente - Oriente,2022-05-15 10:29:00,15,6,10,Automóvil,0.0,0.0
63684,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.719406127929688,-74.1196060180664,Engativa,Av Calle 80 WE,2.0,Cl. 80 #112a-18,Zona 1,Occidente - Oriente,2022-05-15 10:29:00,15,6,10,Automóvil,0.0,0.0
63685,Waze,,Cerrado,2,,Varado,,4.6664204597473145,-74.13123321533203,Fontibon,,1.0,Cl. 22 #86-96,Zona 2,Sin orientación,2022-05-15 10:30:00,15,6,10,Automóvil,0.0,0.0
63686,Waze,,Cerrado,2,,Varado,,4.768012523651123,-74.04338836669922,Usaquen,,1.0,Autopista Nte. #190-33,Zona 1,Sur - Norte,2022-05-15 10:31:00,15,6,10,Automóvil,0.0,0.0
63687,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.578948020935059,-74.13465118408203,Tunjuelito,,2.0,Dg. 52 C Sur #51b Sur-7,Zona 2,Sin orientación,2022-05-15 10:35:00,15,6,10,Automóvil,0.0,0.0
63687,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.578948020935059,-74.13465118408203,Tunjuelito,,2.0,Dg. 52 C Sur #51b Sur-7,Zona 2,Sin orientación,2022-05-15 10:35:00,15,6,10,Taxi,0.0,0.0
63688,NUSE,Choque,Cerrado,3,Con lesionado,Siniestro,,4.5771074295043945,-74.12981414794922,Tunjuelito,,2.0,Cra. 24 #47b Sur-82,Zona 2,Sur - Norte,2022-05-15 10:37:00,15,6,10,Taxi,0.0,0.0
63688,NUSE,Choque,Cerrado,3,Con lesionado,Siniestro,,4.5771074295043945,-74.12981414794922,Tunjuelito,,2.0,Cra. 24 #47b Sur-82,Zona 2,Sur - Norte,2022-05-15 10:37:00,15,6,10,Motocicleta,1.0,0.0
63689,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.617066860198975,-74.15277099609375,Kennedy,Av 1ra de Mayo EW,2.0,Tv. 73d #39a Sur-88,Zona 2,Oriente - Occidente,2022-05-15 10:43:00,15,6,10,Taxi,0.0,0.0
63689,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.617066860198975,-74.15277099609375,Kennedy,Av 1ra de Mayo EW,2.0,Tv. 73d #39a Sur-88,Zona 2,Oriente - Occidente,2022-05-15 10:43:00,15,6,10,Bus,0.0,0.0
63690,Semaforización,Mantenimiento correctivo,Cerrado,2,,Semaforización,,4.625959396362305,-74.07080078125,Teusaquillo,,,KR 16 X CL 37,Zona 1,Sin orientación,2022-05-15 10:20:00,15,6,10,,,
63691,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.696834564208984,-74.03150177001953,Usaquen,Carrera 7 NS,3.0,Ak. 7 #120-1,Zona 1,Norte - sur,2022-05-15 10:48:00,15,6,10,Automóvil,0.0,0.0
63691,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.696834564208984,-74.03150177001953,Usaquen,Carrera 7 NS,3.0,Ak. 7 #120-1,Zona 1,Norte - sur,2022-05-15 10:48:00,15,6,10,Automóvil,0.0,0.0
63691,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.696834564208984,-74.03150177001953,Usaquen,Carrera 7 NS,3.0,Ak. 7 #120-1,Zona 1,Norte - sur,2022-05-15 10:48:00,15,6,10,Automóvil,0.0,0.0
63692,NUSE,Choque,Cerrado,1,Con lesionado,Siniestro,,4.595442771911621,-74.14109802246094,Kennedy,Autopista sur NS,2.0,Cl. 45a Sur #54-10,Zona 2,Occidente - Oriente,2022-05-15 11:02:00,15,6,11,Automóvil,0.0,0.0
63692,NUSE,Choque,Cerrado,1,Con lesionado,Siniestro,,4.595442771911621,-74.14109802246094,Kennedy,Autopista sur NS,2.0,Cl. 45a Sur #54-10,Zona 2,Occidente - Oriente,2022-05-15 11:02:00,15,6,11,Peatón,1.0,0.0
63693,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.6309967041015625,-74.16719818115234,Kennedy,Av Ciudad de Cali NS,2.0,Ak. 86 #41 Sur-70,Zona 2,Norte - sur,2022-05-15 11:09:00,15,6,11,Automóvil,0.0,0.0
63693,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.6309967041015625,-74.16719818115234,Kennedy,Av Ciudad de Cali NS,2.0,Ak. 86 #41 Sur-70,Zona 2,Norte - sur,2022-05-15 11:09:00,15,6,11,Automóvil,0.0,0.0
63694,Waze,,Cerrado,1,,Varado,,4.73740291595459,-74.04852294921875,Usaquen,Autopista norte SN,1.0,Autopista Nte. #152-94,Zona 1,Sur - Norte,2022-05-15 11:20:00,15,6,11,Automóvil,0.0,0.0
63695,NUSE,Autolesiones,Cerrado,2,Con lesionado,Siniestro,,4.50656270980835,-74.10626983642578,Usme,,1.0,Cl. 84 Sur #4b Este-10,Zona 2,Sin orientación,2022-05-15 11:20:00,15,6,11,Motocicleta,1.0,0.0
63696,NUSE,Choque,Cerrado,1,Con lesionado,Siniestro,,4.49882173538208,-74.1031494140625,Usme,,2.0,Cra. 6 Este #90 Sur-95,Zona 2,Sin orientación,2022-05-15 11:22:00,15,6,11,Motocicleta,0.0,0.0
63696,NUSE,Choque,Cerrado,1,Con lesionado,Siniestro,,4.49882173538208,-74.1031494140625,Usme,,2.0,Cra. 6 Este #90 Sur-95,Zona 2,Sin orientación,2022-05-15 11:22:00,15,6,11,Motocicleta,1.0,0.0
63697,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.595647811889648,-74.1618881225586,Ciudad Bolivar,Autopista sur SN,2.0,Cra. 70c #57r Sur-3,Zona 2,Occidente - Oriente,2022-05-15 11:35:00,15,6,11,Taxi,0.0,0.0
63697,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.595647811889648,-74.1618881225586,Ciudad Bolivar,Autopista sur SN,2.0,Cra. 70c #57r Sur-3,Zona 2,Occidente - Oriente,2022-05-15 11:35:00,15,6,11,Bus,0.0,0.0
63698,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.637125015258789,-74.13867950439453,Kennedy,,2.0,Cl. 8 #72c-8,Zona 2,Occidente - Oriente,2022-05-15 11:37:00,15,6,11,Automóvil,0.0,0.0
63698,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.637125015258789,-74.13867950439453,Kennedy,,2.0,Cl. 8 #72c-8,Zona 2,Occidente - Oriente,2022-05-15 11:37:00,15,6,11,Automóvil,0.0,0.0
63699,Waze,Choque,Cerrado,3,Simple,Siniestro,,4.538775444030762,-74.13209533691406,Ciudad Bolivar,Av Boyacá NS,2.0,Cl. 71 Sur #10-78,Zona 2,Norte - sur,2022-05-15 11:38:00,15,6,11,Automóvil,0.0,0.0
63699,Waze,Choque,Cerrado,3,Simple,Siniestro,,4.538775444030762,-74.13209533691406,Ciudad Bolivar,Av Boyacá NS,2.0,Cl. 71 Sur #10-78,Zona 2,Norte - sur,2022-05-15 11:38:00,15,6,11,Automóvil,0.0,0.0
63700,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.6595377922058105,-74.13594818115234,Fontibon,Av Centenario (Calle 13) EW,2.0,Av. Centenario #83-14,Zona 2,Oriente - Occidente,2022-05-15 11:41:00,15,6,11,Automóvil,0.0,0.0
63700,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.6595377922058105,-74.13594818115234,Fontibon,Av Centenario (Calle 13) EW,2.0,Av. Centenario #83-14,Zona 2,Oriente - Occidente,2022-05-15 11:41:00,15,6,11,Bus,0.0,0.0
63701,Gogev,Materiales peligrosos,Cerrado,2,Afectación media,Incidente en vía,,4.77665901184082,-74.04251861572266,Suba,,,Autopista Nte. #197-37,Zona 1,Norte - sur,2022-05-15 11:42:00,15,6,11,,,
63702,NUSE,Choque,Cerrado,1,Con lesionado,Siniestro,,4.578693866729736,-74.13567352294922,Tunjuelito,,2.0,Dg. 52 D Sur #25-5,Zona 2,Sin orientación,2022-05-15 11:47:00,15,6,11,Taxi,0.0,0.0
63702,NUSE,Choque,Cerrado,1,Con lesionado,Siniestro,,4.578693866729736,-74.13567352294922,Tunjuelito,,2.0,Dg. 52 D Sur #25-5,Zona 2,Sin orientación,2022-05-15 11:47:00,15,6,11,Motocicleta,1.0,0.0
63703,NUSE,Autolesiones,Cerrado,2,Con lesionado,Siniestro,,4.6970534324646,-74.1146011352539,Engativa,,1.0,Cra 94A #69b-6,Zona 1,Occidente - Oriente,2022-05-15 11:51:00,15,6,11,Motocicleta,1.0,0.0
63704,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.640368938446045,-74.15589141845703,Kennedy,Av Américas EW,2.0,Dg. 3 #83,Zona 2,Oriente - Occidente,2022-05-15 11:52:00,15,6,11,Motocicleta,0.0,0.0
63704,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.640368938446045,-74.15589141845703,Kennedy,Av Américas EW,2.0,Dg. 3 #83,Zona 2,Oriente - Occidente,2022-05-15 11:52:00,15,6,11,Motocicleta,0.0,0.0
63705,NUSE,Choque,Cerrado,1,Con lesionado,Siniestro,,4.5017924308776855,-74.11334228515625,Usme,,2.0,Cl. 93b Sur #1h Este-88,Zona 2,Sur - Norte,2022-05-15 11:55:00,15,6,11,Automóvil,0.0,0.0
63705,NUSE,Choque,Cerrado,1,Con lesionado,Siniestro,,4.5017924308776855,-74.11334228515625,Usme,,2.0,Cl. 93b Sur #1h Este-88,Zona 2,Sur - Norte,2022-05-15 11:55:00,15,6,11,Peatón,1.0,0.0
63706,NUSE,Choque,Cerrado,3,Con lesionado,Siniestro,,4.570099353790283,-74.12334442138672,Rafael Uribe Uribe,,2.0,Dg. 45f Sur #16j-6,Zona 2,Norte - sur,2022-05-15 11:59:00,15,6,11,Motocicleta,0.0,0.0
63706,NUSE,Choque,Cerrado,3,Con lesionado,Siniestro,,4.570099353790283,-74.12334442138672,Rafael Uribe Uribe,,2.0,Dg. 45f Sur #16j-6,Zona 2,Norte - sur,2022-05-15 11:59:00,15,6,11,Peatón,1.0,0.0
63707,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.642887592315674,-74.0581283569336,Chapinero,,2.0,Ak. 3 #59-37,Zona 1,Sur - Norte,2022-05-15 12:00:00,15,6,12,Automóvil,0.0,0.0
63707,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.642887592315674,-74.0581283569336,Chapinero,,2.0,Ak. 3 #59-37,Zona 1,Sur - Norte,2022-05-15 12:00:00,15,6,12,Automóvil,0.0,0.0
63708,NUSE,Choque,Cerrado,1,Con lesionado,Siniestro,,4.665625095367432,-74.0608139038086,Chapinero,Av Calle 80 WE,2.0,Autopista Nte. #78-1,Zona 1,Norte - sur,2022-05-15 12:01:00,15,6,12,Automóvil,0.0,0.0
63708,NUSE,Choque,Cerrado,1,Con lesionado,Siniestro,,4.665625095367432,-74.0608139038086,Chapinero,Av Calle 80 WE,2.0,Autopista Nte. #78-1,Zona 1,Norte - sur,2022-05-15 12:01:00,15,6,12,Bicicleta,1.0,0.0
63709,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.533382415771484,-74.0827865600586,San Cristobal,,2.0,Dg. 48 Sur #15c Este-16,Zona 2,Sin orientación,2022-05-15 12:02:00,15,6,12,Automóvil,0.0,0.0
63709,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.533382415771484,-74.0827865600586,San Cristobal,,2.0,Dg. 48 Sur #15c Este-16,Zona 2,Sin orientación,2022-05-15 12:02:00,15,6,12,Automóvil,0.0,0.0
63710,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.719387531280518,-74.11962890625,Engativa,Av Calle 80 WE,2.0,Cl. 80 #112a-16,Zona 1,Occidente - Oriente,2022-05-15 12:05:00,15,6,12,Automóvil,0.0,0.0
63710,NUSE,Choque,Cerrado,3,Simple,Siniestro,,4.719387531280518,-74.11962890625,Engativa,Av Calle 80 WE,2.0,Cl. 80 #112a-16,Zona 1,Occidente - Oriente,2022-05-15 12:05:00,15,6,12,Automóvil,0.0,0.0
63711,NUSE,Choque,Cerrado,1,Con lesionado,Siniestro,,4.619975090026856,-74.1019515991211,Puente Aranda,,3.0,Cl. 12 #42-10,Zona 2,Sur - Norte,2022-05-15 12:07:00,15,6,12,Taxi,0.0,0.0
63711,NUSE,Choque,Cerrado,1,Con lesionado,Siniestro,,4.619975090026856,-74.1019515991211,Puente Aranda,,3.0,Cl. 12 #42-10,Zona 2,Sur - Norte,2022-05-15 12:07:00,15,6,12,Motocicleta,0.0,0.0
63711,NUSE,Choque,Cerrado,1,Con lesionado,Siniestro,,4.619975090026856,-74.1019515991211,Puente Aranda,,3.0,Cl. 12 #42-10,Zona 2,Sur - Norte,2022-05-15 12:07:00,15,6,12,Motocicleta,1.0,0.0
63712,NUSE,Choque,Cerrado,1,Con lesionado,Siniestro,,4.634762763977051,-74.15655517578125,Kennedy,,2.0,Dg. 34a Sur #81-8,Zona 2,Sin orientación,2022-05-15 12:09:00,15,6,12,Motocicleta,0.0,0.0
63712,NUSE,Choque,Cerrado,1,Con lesionado,Siniestro,,4.634762763977051,-74.15655517578125,Kennedy,,2.0,Dg. 34a Sur #81-8,Zona 2,Sin orientación,2022-05-15 12:09:00,15,6,12,Peatón,1.0,0.0
63713,Gerente de vía,Choque,Cerrado,3,Simple,Siniestro,,4.629268169403076,-74.12784576416016,Kennedy,Av Américas WE,2.0,Av. de las Américas #68f-46,Zona 2,Occidente - Oriente,2022-05-15 12:10:00,15,6,12,Camioneta,0.0,0.0
63713,Gerente de vía,Choque,Cerrado,3,Simple,Siniestro,,4.629268169403076,-74.12784576416016,Kennedy,Av Américas WE,2.0,Av. de las Américas #68f-46,Zona 2,Occidente - Oriente,2022-05-15 12:10:00,15,6,12,Automóvil,0.0,0.0
63714,NUSE,Choque,Cerrado,1,Con lesionado,Siniestro,,4.590093612670898,-74.10823822021484,Antonio Nariño,,2.0,Cl. Losxce 19 Sur #27-3,Zona 2,Norte - sur,2022-05-15 12:23:00,15,6,12,Motocicleta,0.0,0.0
